Date,Close,MA_20,MA_50,MA_100,MA_200,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR_14,ATR_Percent,Volume,Volume_MA_20,Volume_Ratio
2006-07-20,123.29,128.397,121.54360000000001,114.8555,99.6657,39.345156889495264,1.4150172606609601,2.7777197174626136,-1.3627024568016535,138.09251844384644,128.397,118.70148155615355,15.102406510816369,4.420714285714289,3.5856227477607985,3463.28,2493.6585000000005,1.3888349186546591
2006-07-21,119.8,128.154,121.4108,115.1759,99.86495,33.419622055397355,0.7186684326817243,2.365909460506436,-1.6472410278247116,138.46778107195556,128.154,117.84021892804444,16.095917524159308,4.542142857142861,3.7914381111376136,3194.47,2626.8145,1.2161003375000403
2006-07-24,120.37,128.098,121.23460000000001,115.50310000000002,100.06110000000001,33.98357289527725,0.2103761209295385,1.9348027925910565,-1.724426671661518,138.57500157991265,128.098,117.62099842008737,16.357791034852436,4.700000000000005,3.9046273988535383,2524.09,2589.8135,0.9746223038840441
2006-07-25,122.25,128.109,120.9874,115.84280000000001,100.26870000000001,32.457983193277315,-0.040284534955276285,1.53978532708179,-1.5800698620370663,138.55960542190928,128.109,117.65839457809075,16.315177578326683,4.544285714285719,3.7172071282500765,1599.09,2383.3005000000003,0.6709560963881809
2006-07-26,123.88,128.107,120.977,116.1954,100.49005,36.728800210028865,-0.10618351566326112,1.21059155853278,-1.3167750741960411,138.56099566019552,128.107,117.65300433980448,16.320725112906427,4.542142857142861,3.666566723557363,1451.57,2235.0535,0.6494564895202732
2006-07-27,123.64,128.041,121.03139999999999,116.5255,100.71115,43.56898162566179,-0.17574900179444342,0.9333234464673353,-1.1090724482617786,138.59484170513613,128.041,117.48715829486387,16.485097281552203,4.170000000000003,3.3726949207376276,1663.29,2191.1164999999996,0.7591061452004036
2006-07-28,121.36,127.554,121.1516,116.83290000000001,100.9236,38.163079721127644,-0.4101293797969987,0.6646328812144686,-1.0747622610114673,138.40812247660165,127.554,116.69987752339836,17.018866482590347,4.162857142857144,3.430172332611358,1734.78,2170.0570000000002,0.7994167895129021
2006-07-31,121.22,126.9845,121.17599999999999,117.1543,101.13295,36.79999999999998,-0.6002549821659926,0.4116553085383764,-1.0119102907043689,137.91660332727054,126.9845,116.05239667272946,17.218012162540372,4.194285714285715,3.4600608103330432,1314.28,2131.652,0.616554672150989
2006-08-01,121.59,126.42150000000001,121.28359999999999,117.47039999999998,101.35075,22.984626921634828,-0.7128576053078888,0.1867527257691234,-0.8996103310770122,137.24091583208593,126.42150000000001,115.60208416791409,17.11641743229739,3.731428571428574,3.068861396026461,1706.15,2158.353,0.79048700560103
2006-08-02,122.57,125.7695,121.3862,117.78949999999999,101.57924999999999,28.704077513120694,-0.7147786621249566,0.006446448190307402,-0.7212251103152639,135.80037124306546,125.7695,115.73862875693453,15.951198411483647,3.5985714285714314,2.9359316542150866,1730.69,2160.6004999999996,0.8010226786488295
2006-08-03,122.36,125.18800000000002,121.462,118.10629999999999,101.80284999999999,29.93684210526318,-0.7248902745927523,-0.13982089636630457,-0.5850693782264478,134.5376132202696,125.18800000000002,115.83838677973043,14.936916030721136,3.6021428571428595,2.9438892261710197,2002.59,2156.713,0.9285380113162947
2006-08-04,119.79,124.78900000000002,121.48899999999999,118.3854,102.02060000000002,32.09932279909707,-0.9295658652772829,-0.29776989014850025,-0.6317959751287827,134.35329962771132,124.78900000000002,115.22470037228871,15.328754341666823,3.5621428571428595,2.973656279441405,2493.46,2167.876,1.1501857117288996
2006-08-07,118.25,124.24300000000001,121.4886,118.61630000000001,102.23545,34.99015748031496,-1.2021798937021657,-0.4786518908592334,-0.7235280028429323,133.99911246996118,124.24300000000001,114.48688753003886,15.704888758257866,3.251428571428573,2.749622470552705,1298.95,2129.6495,0.6099360481619158
2006-08-08,121.03,123.8045,121.5486,118.8674,102.46395000000001,48.57563850687623,-1.1802999456737666,-0.6189815018221401,-0.5613184438516265,133.2936705033854,123.8045,114.3153294966146,15.32928205902921,3.211428571428573,2.653415327958831,1269.2,2113.3715,0.6005569773227282
2006-08-09,122.14,123.1115,121.6998,119.1277,102.68684999999999,47.09449216776148,-1.0611598160711964,-0.7074171646719514,-0.353742651399245,130.68077383016373,123.1115,115.54222616983628,12.296615393628903,3.2135714285714303,2.631055697209293,1492.0,2021.393,0.7381048613505636
2006-08-10,121.35,122.523,121.75599999999999,119.375,102.91269999999999,54.53481568168519,-1.0187433633504384,-0.7696824044076488,-0.24906095894278957,128.47282918818942,122.523,116.57317081181057,9.712183325888898,3.0714285714285734,2.5310495026193434,1265.56,1992.0985,0.6352898714596692
2006-08-11,125.2,122.1885,121.96780000000001,119.6726,103.15234999999998,61.85567010309279,-0.6667789817219045,-0.7491017198705,0.08232273814859548,126.42717047181424,122.1885,117.94982952818577,6.937920461932556,3.1300000000000017,2.5000000000000013,2379.77,2024.2465,1.1756325131351344
2006-08-14,127.42,122.17349999999999,122.271,119.98450000000001,103.405,62.48189280540802,-0.2063307741015734,-0.6405475307167148,0.43421675661514136,126.33109685144628,122.17349999999999,118.0159031485537,6.806053442761788,3.132857142857144,2.458685561809091,1145.04,2000.5414999999998,0.5723650321675406
2006-08-16,129.39,122.42550000000001,122.6506,120.30969999999999,103.67385,63.08788598574821,0.31392159111777573,-0.4496537063498167,0.7635752974675925,127.62017936300406,122.42550000000001,117.23082063699597,8.486270201884478,3.1492857142857154,2.4339483068905756,1231.88,1897.2275000000002,0.6493053679645694
2006-08-17,131.92,122.94099999999999,123.24539999999999,120.6456,103.96035,67.73778920308482,0.9197726283566681,-0.17576843940851977,1.0955410677651878,129.62708893624435,122.94099999999999,116.25491106375563,10.876906705239685,3.2335714285714294,2.451160876721824,2284.23,1862.2184999999997,1.2266176069027348
2006-08-18,130.69,123.31099999999999,123.57560000000001,120.973,104.23,70.92866756393003,1.2858408469528797,0.11655341786376014,1.1692874290891195,130.84380796182182,123.31099999999999,115.77819203817816,12.21757663439893,3.1585714285714315,2.4168424734650173,1323.98,1755.2535,0.7542956045950058
2006-08-21,132.24,123.93300000000002,123.98460000000001,121.3123,104.5056,73.24894514767936,1.6816396980245116,0.42957067389591047,1.2520690241286012,132.25788242371243,123.93300000000002,115.6081175762876,13.43448867325477,3.2264285714285754,2.439828018321669,1017.61,1646.4105,0.6180779337838286
2006-08-22,131.85,124.50699999999999,124.495,121.64620000000001,104.7737,71.6273187183811,1.9414634166928835,0.731949222455305,1.2095141942375784,133.36359813509299,124.50699999999999,115.650401864907,14.22666699076035,3.3328571428571467,2.527764234248879,1250.29,1582.7205,0.7899625992081356
2006-08-23,131.47,124.96799999999999,124.99619999999999,121.975,105.03484999999999,69.24740484429067,2.0925906787072392,1.0040775137056919,1.0885131650015474,134.2781610591647,124.96799999999999,115.65783894083528,14.90007211312449,3.373571428571433,2.566038965978119,1176.51,1561.5915,0.7534044594889252
2006-08-24,137.01,125.62450000000001,125.5194,122.3183,105.32215000000001,75.74692442882247,2.6290853634340436,1.3290790836513624,1.3000062797826812,136.3549965794844,125.62450000000001,114.89400342051562,17.083445632793595,3.750714285714291,2.7375478327963587,2777.31,1627.8785,1.706091701561265
2006-08-25,137.5,126.3175,125.98899999999999,122.65610000000001,105.61125,83.57982555934771,3.0585431892065316,1.6749719047623963,1.3835712844441352,138.233134797685,126.3175,114.40186520231497,18.866166283666193,3.6307142857142907,2.640519480519484,2028.09,1646.1185,1.2320437441168421
2006-08-28,138.93,127.196,126.4568,123.0059,105.91050000000001,89.37547600913936,3.474231876758097,2.0348238991615366,1.4394079775965603,140.12071545040396,127.196,114.27128454959603,20.322518711915414,3.634285714285718,2.6159114045099816,764.63,1597.611,0.47860837212563007
2006-08-29,138.27,128.0485,126.934,123.35780000000001,106.2014,85.70836785418392,3.707671938210126,2.369393506971255,1.3382784312388711,141.54988437347183,128.0485,114.54711562652814,21.087922737824876,3.4564285714285754,2.4997675355670608,1077.11,1585.7525,0.679242189433723
2006-08-30,139.83,128.96049999999997,127.34299999999999,123.72230000000002,106.49905000000001,85.9699064660431,3.9727583460347944,2.690066474783963,1.2826918712508313,143.07523060317595,128.96049999999997,114.84576939682397,21.890006014517617,3.4557142857142904,2.471368294153107,1211.26,1561.008,0.7759473365927657
2006-08-31,138.38,129.751,127.69879999999999,124.0802,106.77945,83.72277227722769,4.019504012039505,2.9559539822350716,1.0635500298044334,144.12724048653027,129.751,115.37475951346974,22.15973747644375,3.5321428571428615,2.552495199554026,1378.1,1543.3785000000003,0.8929112333753514
2006-09-01,138.95,130.5805,127.9718,124.4209,107.05680000000001,81.29267182521616,4.0557918812792195,3.1759215620439014,0.8798703192353181,145.07511384537563,130.5805,116.08588615462438,22.20027315774656,3.275714285714289,2.3574769958361204,824.33,1484.4655,0.555304249239878
2006-09-04,140.04,131.59300000000002,128.27939999999998,124.76689999999999,107.3415,80.27831094049898,4.1249542645150825,3.365728102538138,0.7592261619769447,145.73878099647536,131.59300000000002,117.44721900352468,21.499290990364738,3.325000000000005,2.3743216223936057,790.76,1399.3305,0.565098809752235
2006-09-05,139.34,132.64749999999998,128.63639999999998,125.0567,107.62099999999998,75.42156361778233,4.076292835261,3.5078410490827103,0.5684517861782901,145.70793261152733,132.64749999999998,119.58706738847265,19.691939330220837,3.2228571428571473,2.3129446984764943,714.6,1370.1129999999998,0.5215628200009781
2006-09-06,140.83,133.6375,129.01239999999999,125.3248,107.9128,74.04209390178093,4.110574703107403,3.628387779887649,0.482186923219754,145.97158435362573,133.6375,121.30341564637423,18.459016898139744,3.094285714285718,2.1971779551840642,1212.04,1367.255,0.8864769190823949
2006-09-07,139.37,134.499,129.32139999999998,125.4866,108.19085,73.13432835820892,3.9741223237493273,3.697534688659985,0.27658763508934214,145.81681250950257,134.499,123.18118749049741,16.82958610770724,3.0521428571428606,2.1899568466261465,1162.65,1350.7875,0.8607201354765277
2006-09-08,139.96,135.42950000000002,129.6214,125.6798,108.46564999999998,71.68539325842691,3.8689915726995707,3.7318260654679025,0.1371655072316682,145.14168328754062,135.42950000000002,125.71731671245944,14.342788369654452,2.99857142857143,2.142448862940433,1359.55,1355.4869999999999,1.0029974466741474
2006-09-11,134.67,135.90300000000002,129.69279999999998,125.81729999999999,108.71455,56.21145374449336,3.320538801105613,3.6495686125954445,-0.32902981148983157,144.3572237341832,135.90300000000002,127.44877626581683,12.441555718686397,3.209285714285715,2.383073969173324,2161.18,1344.5575,1.607354092331492
2006-09-12,137.04,136.38400000000001,129.7814,126.00800000000001,108.97465,61.279870392871565,3.042058267223098,3.5280665435209753,-0.48600827629787746,143.84202683092425,136.38400000000001,128.92597316907577,10.936806122307953,3.357857142857142,2.4502752064048035,2151.78,1394.8944999999999,1.542611287090171
2006-09-13,138.23,136.82599999999996,129.889,126.1795,109.2393,52.99901671583086,2.8841369570048982,3.3992806262177604,-0.5151436692128621,143.55049849433107,136.82599999999996,130.10150150566886,9.829270013493199,2.9335714285714283,2.1222393319622572,1891.3,1427.8655,1.3245645335642606
2006-09-14,139.42,137.201,129.9652,126.3398,109.50949999999999,54.56273764258551,2.8224705520532893,3.283918611384866,-0.46144805933157684,143.60226928204983,137.201,130.79973071795015,9.331228317650512,2.912857142857141,2.089267782855502,1266.07,1376.9575,0.9194691920411486
2006-09-15,141.22,137.72750000000002,130.1098,126.5041,109.79635,55.347968239140556,2.8855812541333137,3.2042511399345557,-0.318669885801242,143.58281472481028,137.72750000000002,131.87218527518976,8.502753226204288,3.0249999999999995,2.1420478685738558,1250.79,1373.298,0.910792850495668
2006-09-18,140.17,138.124,130.3578,126.6407,110.07424999999999,54.357798165137545,2.8183821602742682,3.1270773440024984,-0.3086951837282301,143.46621085716117,138.124,132.78178914283882,7.735383940750597,3.386428571428571,2.415943904850233,1323.88,1388.6115000000002,0.953384009854448
2006-09-19,138.48,138.45549999999997,130.54399999999998,126.7483,110.34434999999999,46.92202462380296,2.598800167532545,3.0214219087085077,-0.42262174117596274,142.90704248846197,138.45549999999997,134.00395751153798,6.430286248595393,3.6671428571428573,2.648138978294958,1404.16,1396.305,1.0056255617504772
2006-09-20,139.58,138.86100000000002,130.7396,126.86290000000001,110.61985,52.78035217794257,2.4848963251561997,2.9141167919980466,-0.4292204668418469,141.88043807952036,138.86100000000002,135.84156192047968,4.348864086417844,3.740000000000001,2.6794669723456086,1230.04,1398.9814999999999,0.8792396468430784
2006-09-21,140.94,139.0575,130.8384,126.93609999999998,110.90359999999998,54.44792132320073,2.4758275446601203,2.8264589425304614,-0.35063139787034103,142.08125072076407,139.0575,136.03374927923593,4.348921447263283,3.78714285714286,2.687060349895601,1307.95,1325.5135,0.9867496634323226
2006-09-22,143.04,139.3345,131.03679999999997,127.0051,111.19425,56.415739948674066,2.608029183363641,2.7827729906970973,-0.1747438073334564,142.74746275061884,139.3345,135.92153724938115,4.8989485742854,3.8335714285714295,2.680069511025888,1977.05,1322.9615,1.4944123468445605
2006-09-25,144.09,139.5925,131.2808,127.0151,111.48895,60.00842815002104,2.7656455192896487,2.7793474964156077,-0.013701977125958997,143.60430822864558,139.5925,135.58069177135442,5.74788506351785,3.9292857142857156,2.726966280995014,1773.82,1373.4209999999998,1.291534059840355
2006-09-26,145.9,139.974,131.6444,127.044,111.78365,60.5405405405405,3.0020042381001417,2.8238788447525147,0.178125393347627,144.82057404774463,139.974,135.12742595225535,6.924963275672109,3.8942857142857172,2.669147165377462,1433.22,1391.2265,1.0301845170430552
2006-09-27,145.5,140.2575,132.06740000000002,127.0502,112.07685000000001,63.33188342757716,3.121065864084443,2.8833162486189003,0.23774961546554252,145.69581581904188,140.2575,134.8191841809581,7.754759380485023,3.9178571428571445,2.692685321551302,914.99,1376.413,0.6647641369269253
2006-09-28,144.63,140.57,132.52779999999998,127.12389999999999,112.36115,60.03437902879238,3.109378353227868,2.928528669540694,0.1808496836871738,146.26622589737784,140.57,134.87377410262215,8.104468801846544,3.8892857142857173,2.6891279224820006,1250.28,1370.022,0.9125984838199679
2006-09-29,145.0,140.8725,132.962,127.2528,112.65304999999998,78.14713896457761,3.0943026298704126,2.961683461606638,0.1326191682637745,146.84248765759642,140.8725,134.90251234240358,8.475731825013995,3.5214285714285762,2.428571428571432,785.19,1368.065,0.5739420276083373
2006-10-03,143.8,141.0605,133.44199999999998,127.42640000000002,112.94655,69.67403958090804,2.9515019619422276,2.9596471616737565,-0.00814519973152894,147.15560407495113,141.0605,134.96539592504885,8.64182967584992,3.4628571428571484,2.4081064971190185,517.65,1354.4095,0.3821960788077756
2006-10-04,142.31,141.209,133.8808,127.55770000000001,113.2308,61.67048054919909,2.687125347902338,2.9051427989194734,-0.21801745101713532,147.2722452662061,141.209,135.1457547337939,8.58761872997629,3.5578571428571473,2.5000752883544,1723.16,1404.8375,1.2265902639985051
2006-10-05,143.02,141.31850000000003,134.2962,127.6418,113.51449999999998,60.58823529411768,2.506008338635695,2.8253159068627176,-0.31930756822702255,147.4318203141529,141.31850000000003,135.20517968584716,8.651833007218263,3.508571428571433,2.453203348183074,1159.43,1402.2069999999999,0.826860798726579
2006-10-06,144.01,141.5505,134.6988,127.8379,113.80435000000001,58.61642989499688,2.4145234072884705,2.7431574069478684,-0.3286339996593979,147.70451101552672,141.5505,135.39648898447328,8.695145570699815,3.4450000000000034,2.3921949864592764,1105.34,1399.3415,0.7899001065858476
2006-10-09,142.9,141.6975,135.084,128.0577,114.086,58.400000000000055,2.226784234212573,2.6398827724008096,-0.4130985381882364,147.83196819213185,141.6975,135.56303180786813,8.658541176988814,3.0464285714285757,2.1318604418674427,564.48,1359.588,0.41518460004060054
2006-10-10,142.41,142.0845,135.505,128.3283,114.36765,63.05647840531563,2.0152303609000057,2.514952290100649,-0.4997219292006432,147.25276541198298,142.0845,136.916234588017,7.274917970620281,2.6757142857142884,1.8788808972082638,520.15,1277.5365000000002,0.40715079373466034
2006-10-11,141.55,142.31,135.9116,128.5438,114.6514,56.650911546252544,1.7579134474966907,2.363544521579857,-0.6056310740831665,146.91431833920075,142.31,137.70568166079926,6.470828949758618,2.526428571428574,1.7848312055306066,1235.68,1231.7314999999999,1.0032056499326356
2006-10-12,144.81,142.639,136.376,128.8298,114.95649999999999,61.57989228007184,1.7963356555425776,2.2501027483724014,-0.45376709282982386,146.94658400966023,142.639,138.3314159903398,6.0398404498912885,2.652142857142859,1.8314638886422614,1658.74,1220.1035,1.359507615542452
2006-10-13,147.37,143.0365,136.87199999999999,129.1291,115.2571,62.609202096680306,2.010183987709098,2.202118996239741,-0.19193500853064283,147.55541591567194,143.0365,138.51758408432804,6.318549343240298,2.6128571428571457,1.7729912077472658,1753.88,1244.4940000000001,1.4093117363362138
2006-10-16,150.25,143.488,137.4298,129.4459,115.56925,66.21052631578948,2.3845644874098184,2.2386080944737565,0.14595639293606189,148.94897581411863,143.488,138.02702418588137,7.611752640107363,2.653571428571431,1.7661041121939642,1593.57,1261.633,1.2631010761449644
2006-10-17,150.57,144.00799999999998,138.0454,129.7672,115.8733,63.335237007424325,2.6762350841848956,2.3261334924159844,0.3501015917689112,150.08458699221603,144.00799999999998,137.93141300778393,8.439235309449545,2.6450000000000022,1.7566580328086618,1066.46,1248.762,0.854013815282656
2006-10-18,149.58,144.56300000000002,138.672,130.0803,116.1734,61.270718232044274,2.7952791690179595,2.4199626277363797,0.37531654128157976,150.5405231624965,144.56300000000002,138.58547683750353,8.269782949297513,2.62357142857143,1.753958703417188,958.97,1226.5025,0.7818736610810006
2006-10-19,148.05,144.9865,139.2124,130.3805,116.4614,59.11513859275061,2.7346410113342756,2.4828983044559587,0.2517427068783169,150.67051368570097,144.9865,139.30248631429905,7.84074887758648,2.75,1.857480580884836,1759.28,1252.9645,1.4040940505497161
2006-10-20,148.84,145.3815,139.7464,130.72310000000002,116.7428,60.010427528675756,2.718988426125293,2.5301163287898256,0.18887209733546717,150.97882746381092,145.3815,139.78417253618906,7.700192203011976,2.866428571428569,1.9258455868238167,1301.34,1252.634,1.0388828660247127
2006-10-21,148.8,145.6695,140.2954,131.0257,117.01889999999999,63.87347391786909,2.672548498384657,2.558602762708792,0.11394573567586486,151.3516510938132,145.6695,139.9873489061868,7.801428705134829,3.009285714285712,2.0223694316436234,375.23,1172.5430000000001,0.3200138502383281
2006-10-23,147.86,145.858,140.74859999999998,131.3582,117.2943,65.88437321121935,2.5307217914837565,2.553026568463785,-0.022304776980028418,151.5695823229531,145.858,140.1464176770469,7.831702509225537,2.864999999999997,1.9376437170296203,565.88,1112.1460000000002,0.5088180868339228
2006-10-26,145.52,145.839,141.1106,131.6908,117.5589,56.54450261780108,2.2040972001342425,2.4832406947978765,-0.279143494663634,151.55252191138445,145.839,140.12547808861555,7.8353827321696485,2.9449999999999994,2.023776800439802,755.49,1078.2595,0.7006569383344178
2006-10-27,151.42,146.13500000000002,141.5512,132.1009,117.85810000000001,65.43107038733866,2.3937320963688364,2.4653389751120685,-0.07160687874323202,152.36465573098613,146.13500000000002,139.9053442690139,8.525891444193533,3.213571428571427,2.1222899409400524,1739.91,1119.5055,1.5541772684457558
2006-10-30,152.64,146.5355,141.9656,132.6055,118.17155000000001,70.1907131011609,2.612349384343304,2.4947410569583157,0.11760832738498816,153.359342026329,146.5355,139.71165797367104,9.313568420388199,3.3028571428571394,2.163821503444143,751.6,1094.5715,0.686661401288084
2006-10-31,151.83,146.877,142.3884,132.982,118.4841,69.27168576104759,2.6892449873507474,2.5336418430368024,0.15560314431394495,154.05187458172284,146.877,139.70212541827718,9.769908946564584,3.3307142857142833,2.1937128931794,731.22,1091.873,0.6696932701880164
2006-11-01,156.54,147.51399999999998,142.8744,133.4295,118.8213,76.49346058677986,3.094570659366809,2.6458276063028037,0.4487430530640055,155.7258615108866,147.51399999999998,139.30213848911336,11.133670717201923,3.5449999999999955,2.264596908138492,2337.34,1182.8575,1.9760114806728621
2006-11-02,158.94,148.3455,143.4162,133.9556,119.17654999999999,75.75647101713461,3.5683207367655143,2.830326232395346,0.7379945043701683,157.6356611226345,148.3455,139.05533887736547,12.525032606495667,3.608571428571423,2.2703985331391863,1616.9,1177.5445,1.3731115894133938
2006-11-03,159.35,149.16199999999998,143.9738,134.485,119.50614999999999,73.69462025316464,3.931534378752957,3.050567861666868,0.880966517086089,159.31206683930736,149.16199999999998,139.0119331606926,13.609453935060387,3.57571428571428,2.243937424357879,1189.95,1179.0705,1.009227183616247
2006-11-06,161.72,150.0475,144.468,134.9937,119.88519999999998,73.15300767056934,4.360359489953879,3.312526187324271,1.0478333026296083,161.33178226854037,150.0475,138.76321773145966,15.040946724924243,3.6314285714285655,2.2455036924490264,1440.1,1195.8084999999999,1.2042898173077043
2006-11-07,159.77,150.89100000000002,144.9134,135.4512,120.24805,67.42424242424252,4.491087317932369,3.548238413445891,0.9428489044864778,162.44455292814578,150.89100000000002,139.33744707185426,15.313773423392728,3.7585714285714227,2.3524888455726494,1032.22,1219.1955,0.8466402640101608
2006-11-08,155.02,151.5215,145.2352,135.846,120.5877,59.01856763925732,4.163411544206866,3.671273039598086,0.4921385046087803,162.48769163372947,151.5215,140.55530836627054,14.474766463808061,4.10071428571428,2.645280793261695,2236.69,1305.0224999999998,1.7139091471602983
2006-11-09,156.19,152.2535,145.5936,136.2638,120.93440000000001,63.65771812080539,3.9525725585905036,3.72753294339657,0.22503961519393378,162.3360023523192,152.2535,142.1709976476808,13.244362004576853,4.016428571428564,2.5715017423833566,2107.37,1348.607,1.5626272145999538
2006-11-10,159.27,152.97650000000002,145.98239999999998,136.66269999999997,121.30149999999999,66.25116858834534,3.988039762924217,3.779634307302099,0.20840545562211776,162.8838715777325,152.97650000000002,143.06912842226754,12.952802002572259,4.164285714285709,2.6146077191471773,2666.3,1398.9850000000001,1.9058817642791024
2006-11-13,159.33,153.5745,146.4014,137.05010000000001,121.67215,66.39676113360328,3.9751660368275736,3.818740653207194,0.1564253836203795,163.5007872160266,153.5745,143.6482127839734,12.926999229724458,3.887142857142852,2.4396804475885596,558.69,1339.2255,0.4171739561410681
2006-11-14,158.22,153.973,146.7868,137.3793,122.03075000000001,66.04708798017349,3.8312317381839875,3.821238870202553,0.009992867981434728,163.97695100896595,153.973,143.96904899103407,12.994422410378368,4.006428571428567,2.5321884536901575,616.13,1290.3535,0.47748930816245316
2006-11-15,156.27,154.25799999999998,147.1114,137.69539999999998,122.3716,66.85481342113519,3.5192463846805424,3.760840373098151,-0.2415939884176086,164.17817317337713,154.25799999999998,144.33782682662283,12.861794102577697,4.057142857142852,2.596239109965349,956.78,1284.8695,0.7446514996270049
2006-11-16,156.45,154.60150000000002,147.4536,138.045,122.71199999999999,59.610240733664526,3.2490670178652294,3.658485702051567,-0.4094186841863374,164.3132189654292,154.60150000000002,144.88978103457083,12.563550761705656,3.7921428571428515,2.4238688764096206,724.67,1273.1545,0.5691925057013897
2006-11-17,155.92,154.995,147.7554,138.38389999999998,123.05460000000001,56.436420722135026,2.9580824197294078,3.5184050455871354,-0.5603226258577276,164.21428756239953,154.995,145.77571243760048,11.896238668859677,3.7285714285714238,2.3913362163746945,523.81,1211.381,0.4324073103342383
2006-11-20,155.72,155.339,148.0824,138.7019,123.39505,57.820667470848406,2.680438276805603,3.3508116918308293,-0.6703734150252263,164.0929750970814,155.339,146.5850249029186,11.270801404774582,3.8128571428571365,2.4485339987523353,798.11,1186.2195,0.6728181420049156
2006-11-21,157.74,155.786,148.43800000000002,139.0297,123.7525,52.7051397655546,2.593504110391706,3.199350175543005,-0.6058460651512991,164.03237055732663,155.786,147.53962944267337,10.586792853435647,3.597857142857137,2.2808781176981974,499.02,1192.409,0.4184973444514424
2006-11-22,158.28,156.307,148.9102,139.3015,124.09805,48.375984251968504,2.5389146169290484,3.067263063820214,-0.5283484468911657,163.71939672868913,156.307,148.89460327131084,9.484407900719924,3.414285714285709,2.1571175854723963,624.2,1195.325,0.5222010750214378
2006-11-23,157.43,156.9025,149.318,139.5497,124.4392,45.37572254335263,2.3994053030545786,2.933691511667087,-0.5342862086125084,162.30798600476348,156.9025,151.49701399523653,6.89024840874234,3.384999999999993,2.1501619767515674,868.83,1200.9920000000002,0.7234269670405797
2006-11-24,156.21,157.142,149.6776,139.7833,124.77685,35.951045385007646,2.1654375465653857,2.7800407186467466,-0.614603172081361,161.91177589678898,157.142,152.372224103211,6.07065698131497,3.221428571428565,2.0622422197225303,440.53,1136.023,0.3877826417246834
2006-11-27,155.0,157.26,149.9892,139.97719999999998,125.10615,37.36089030206673,1.8609279077597307,2.5962181564693436,-0.7352902487096129,161.66353446560828,157.26,152.8564655343917,5.600323624072604,3.1128571428571354,2.008294930875571,475.07,1122.1965,0.4233394062448065
2006-11-28,154.9,157.4135,150.2628,140.18630000000002,125.43705,49.57805907172994,1.5931676162993256,2.3956080484353404,-0.8024404321360148,161.1893583548799,157.4135,153.6376416451201,4.7973755171950145,2.963571428571423,1.9132158996587625,1031.17,1137.194,0.9067670072124898
2006-11-29,154.67,157.32,150.55280000000002,140.4553,125.76835000000001,44.277108433734895,1.3468805775050328,2.1858625542492787,-0.8389819767442459,161.27528161221238,157.32,153.3647183877876,5.0283264838703134,2.9264285714285654,1.8920466615559357,388.99,1039.7765,0.3741092436691924
2006-11-30,154.16,157.081,150.8664,140.7052,126.10520000000001,26.143790849673096,1.0978878197316533,1.9682676073457537,-0.8703797876141004,161.198459104109,157.081,152.963540895891,5.242466121439262,2.8307142857142793,1.8362184001779185,491.53,983.508,0.49977224384549995
2006-12-01,156.14,156.9205,151.1976,140.9686,126.45450000000001,37.37133808392702,1.048245199598881,1.7842631257963792,-0.7360179261974982,160.9139392248325,156.9205,152.92706077516752,5.089761025273925,2.9292857142857076,1.8760636059214217,752.35,961.628,0.7823711455989218
2006-12-04,156.03,156.636,151.4994,141.1689,126.80539999999999,40.58469475494407,0.9886306658812032,1.625136633813344,-0.6365059679321408,159.94117552687942,156.636,153.33082447312057,4.220199094562456,2.8807142857142787,1.846256672251669,563.9,917.818,0.6143919600617987
2006-12-05,158.49,156.572,151.8084,141.4226,127.1636,59.143327841845164,1.1268969922746521,1.5254887055056057,-0.39859171323095355,159.6643784068013,156.572,153.47962159319871,3.950103986410454,3.41214285714285,2.152907348818758,901.01,911.2575,0.9887545507170037
2006-12-06,158.5,156.746,152.0966,141.6887,127.52405,58.56307435254811,1.2231809005057244,1.4650271445056295,-0.24184624399990517,159.86221497811027,156.746,153.62978502188975,3.976133334324658,3.472857142857135,2.1910770617395174,966.65,847.7555,1.1402462148579395
2006-12-07,161.06,156.9895,152.39980000000003,142.0221,127.89439999999999,68.35714285714295,1.4888941516781244,1.4698005459401284,0.01909360573799601,160.63834682580955,156.9895,153.34065317419044,4.648523405462858,3.608571428571421,2.24051373933405,1127.66,798.7700000000001,1.4117455587966499
2006-12-08,156.98,156.875,152.62939999999998,142.3484,128.2457,53.52348993288587,1.3546365091303016,1.446767738578163,-0.09213122944786134,160.36269566518598,156.875,153.38730433481402,4.446464593065793,3.7549999999999955,2.3920244617148656,1123.21,721.6155,1.5565214438991402
2006-12-11,153.33,156.575,152.8034,142.66559999999998,128.57755,38.698103536647864,0.9428433531838891,1.3459828614993081,-0.403139508315419,160.20293547211057,156.575,152.9470645278894,4.634118437950605,4.032857142857139,2.6301814014590352,1785.56,782.9590000000001,2.280528099172498
2006-12-12,149.58,156.143,152.895,142.92849999999999,128.892,30.853873239436624,0.3103234349560182,1.1388509761906502,-0.828527541234632,160.84486122165382,156.143,151.4411387783462,6.0225065762202785,4.572857142857139,3.0571313964815743,2700.81,887.193,3.044219239782099
2006-12-13,153.3,155.99450000000002,153.085,143.2635,129.21970000000002,41.9304415787417,0.10797508380929344,0.9326757977143789,-0.8247007139050855,160.8640854141381,155.99450000000002,151.12491458586194,6.243278338836397,4.746428571428568,3.0961699748392486,1561.81,917.4445,1.702348207439251
