Date,Day,Open,High,Low,Close,Volume,Overnight,Intraday,Previous day,Unnamed: 10,No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x),MA_20,MA_50,MA_100,MA_200,Golden_Cross,Death_Cross,RSI_14,MACD,MACD_Signal,MACD_Histogram,MACD_Bullish_Cross,MACD_Bearish_Cross,BB_Middle,BB_Upper,BB_Lower,BB_Width,H-L,H-PC,L-PC,TR,ATR_14,ATR_Percent,Volume_MA_20,Volume_Ratio,Daily_Return,Cumulative_Return,Running_Max,Drawdown,Week,Month,Year,Return_Sign,Streak,Rolling_30D,Rolling_90D,Rolling_365D
2010-09-27,Monday,249.62,252.32,248.88,250.01,615.15,,,,,18166.0,62.24,330301.79,18.96,13.48,20117.38,2.48,2.5,10.53,8.52,1.5,1.62,242.90899999999996,246.30780000000001,252.6591,256.43955,0,0,66.00183402109121,2.2453736365645227,1.1943517118096572,1.0510219247548656,0,0,242.90899999999996,261.47556406158753,224.3424359384124,15.286847388600316,3.4399999999999977,4.269999999999982,0.8299999999999841,4.269999999999982,5.582857142857138,2.2330535350014555,1029.8690000000001,0.5973089781321701,0.7901632735335617,9.842913385826762,15.67913385826771,-37.222849968612714,2010-09-27/2010-10-03,2010-09,2010,1,2,3.1139156974345994,1.3869175554562796,-3.7905025783113944
2010-09-28,Tuesday,249.62,250.81,245.97,247.21,678.65,,,,,19175.0,67.91,326604.69,18.75,13.33,20104.86,2.45,2.48,10.43,8.43,1.49,1.6,243.53449999999998,246.02059999999997,252.4562,256.34815,0,0,60.176191551841,1.995279694091579,1.3545373082660417,0.6407423858255372,0,0,243.53449999999998,261.77668993664463,225.2923100633553,14.981195630717345,4.840000000000003,0.8000000000000114,4.039999999999992,4.840000000000003,5.6335714285714245,2.2788606563534746,1022.7515,0.6635531700515717,-1.1199552017919223,9.732677165354321,15.67913385826771,-37.92592592592596,2010-09-27/2010-10-03,2010-09,2010,-1,-1,2.258531540848008,-2.273086654016443,-4.76172130831748
2010-09-29,Wednesday,248.14,249.84,246.44,247.41,867.87,,,,,16260.0,86.99,326866.43,18.76,13.34,19956.34,2.45,2.48,10.44,8.44,1.49,1.6,244.5275,245.754,252.2874,256.25965,0,0,60.972285324852336,1.792553332392373,1.4421405130913079,0.35041281930106516,0,0,244.5275,261.20075229538867,227.85424770461137,13.637118357148909,3.4000000000000057,2.6299999999999955,0.7700000000000102,3.4000000000000057,5.659285714285711,2.287411872715618,934.3885,0.9288106606620266,0.08090287609723301,9.74055118110235,15.67913385826771,-37.87570621468931,2010-09-27/2010-10-03,2010-09,2010,1,1,2.877458522183862,1.2357297761773411,-4.915449654112091
2010-09-30,Thursday,247.64,247.64,242.5,244.26,1104.06,,,,,25026.0,108.97,322711.28,17.45,13.17,20069.12,2.36,2.45,9.72,8.35,1.4,1.58,245.14499999999998,245.3978,252.0505,256.15735,0,0,57.534833869239016,1.3620121278429167,1.4261148360416296,-0.06410270819871289,0,1,245.14499999999998,260.7299556337414,229.56004436625855,12.714887624664112,5.139999999999986,0.22999999999998977,4.909999999999997,5.139999999999986,5.815714285714283,2.38095238095238,934.6804999999998,1.1812164691571079,-1.2731902510003668,9.616535433070855,15.67913385826771,-38.666666666666714,2010-09-27/2010-10-03,2010-09,2010,-1,-1,2.2393369888242143,-2.084502525455012,-6.259354492075131
2010-10-01,Friday,245.66,249.81,245.41,249.24,601.89,,,,,18521.0,60.26,329326.93,17.81,13.44,20445.04,2.41,2.5,9.9,8.49,1.43,1.62,246.00300000000001,245.138,251.8887,256.0832,0,0,54.09038238702201,1.406436971824462,1.422179263198196,-0.015742291373733952,0,0,246.00300000000001,260.40389924094336,231.60210075905667,11.707905384034621,4.400000000000006,5.550000000000011,1.1500000000000057,5.550000000000011,5.559999999999996,2.230781575991011,928.1285,0.6484985645845376,2.0388111029231215,9.812598425196839,15.67913385826771,-37.41619585687387,2010-09-27/2010-10-03,2010-10,2010,1,1,3.0343116990491747,-1.505631298162502,-5.490671924768565
2010-10-04,Monday,251.11,253.83,250.19,252.08,720.11,,,,,21634.0,73.39,333073.56,18.01,13.59,20475.73,2.43,2.53,9.99,8.58,1.45,1.63,247.14600000000002,244.92879999999997,251.8252,256.0418,0,0,58.32033860548006,1.651767696062734,1.4680969497711036,0.1836707462916305,1,0,247.14600000000002,259.40817873662206,234.88382126337797,9.923024233952438,3.640000000000015,4.590000000000003,0.9499999999999886,4.590000000000003,5.554999999999997,2.2036655030149146,925.7574999999999,0.7778602927872581,1.1394639704702225,9.924409448818885,15.67913385826771,-36.703075957313295,2010-10-04/2010-10-10,2010-10,2010,1,2,3.01172816803561,-1.542787954536562,-6.010439970171566
2010-10-05,Tuesday,251.61,255.3,249.96,253.4,1096.19,,,,,23154.0,112.35,334824.17,18.11,13.66,20407.71,2.45,2.54,10.04,8.62,1.45,1.64,248.01349999999996,244.78620000000004,251.84130000000002,256.01245,0,0,53.9049026853905,1.9304539592572496,1.5605683516683329,0.36988560758891675,0,0,248.01349999999996,259.39358468197287,236.63341531802706,9.176988092965024,5.340000000000003,3.219999999999999,2.1200000000000045,5.340000000000003,5.399999999999996,2.131018153117599,911.2485,1.2029539691972058,0.5236432878451325,9.976377952755893,15.67913385826771,-36.37162586315134,2010-10-04/2010-10-10,2010-10,2010,1,3,4.797353184449915,-2.0865533230294053,-7.029644848840588
2010-10-06,Wednesday,255.07,259.28,254.16,258.69,1250.89,,,,,32034.0,130.01,341810.24,18.48,13.95,20543.08,2.5,2.59,10.22,8.77,1.49,1.68,249.038,244.74219999999997,251.9005,256.02549999999997,0,0,62.43106617647057,2.5487927243326283,1.758213226201192,0.7905794981314362,0,0,249.038,260.3874346717748,237.6885653282252,9.114620798251524,5.119999999999976,5.879999999999967,0.7599999999999909,5.879999999999967,5.47571428571428,2.1167089124876415,913.2674999999999,1.3696863186306314,2.087608524072615,10.184645669291326,15.67913385826771,-35.04331450094167,2010-10-04/2010-10-10,2010-10,2010,1,4,7.451713395638682,3.269461077844338,-3.743255813953461
2010-10-07,Thursday,259.28,261.26,255.59,257.18,1431.8,,,,,32019.0,149.91,339814.22,18.38,13.87,20315.32,2.48,2.58,10.17,8.73,1.48,1.67,250.00949999999997,244.8292,252.00010000000003,256.06025,0,0,53.76650271809473,2.883744261365109,1.9833194332339756,0.9004248281311336,0,0,250.00949999999997,260.5909424944631,239.42805750553683,8.464832331941894,5.6699999999999875,2.569999999999993,3.0999999999999943,5.6699999999999875,5.369999999999992,2.0880317287502885,955.9039999999999,1.4978491564006429,-0.583710232324397,10.125196850393689,15.67913385826771,-35.42247332077845,2010-10-04/2010-10-10,2010-10,2010,-1,-1,7.2745474263785415,2.6297936868988625,-2.8115788678103493
2010-10-08,Friday,255.07,260.64,255.07,259.59,917.3,,,,,24846.0,95.75,343004.58,18.55,14.0,20250.26,2.51,2.6,10.25,8.8,1.49,1.68,251.1275,245.0164,252.1198,256.09950000000003,0,0,52.80126849894285,3.3055582090530606,2.247767188397793,1.0577910206552676,0,0,251.1275,260.7006507765185,241.55434922348152,7.624135768897065,5.569999999999993,3.4599999999999795,2.1100000000000136,5.569999999999993,5.372142857142849,2.0694721896617163,976.2125,0.9396519712665019,0.9370868652305742,10.220078740157467,15.67913385826771,-34.8173258003767,2010-10-04/2010-10-10,2010-10,2010,1,1,9.56863076143848,1.6564849624059352,-1.6853507044388039
2010-10-11,Monday,261.26,264.98,261.26,264.72,1177.86,,,,,29304.0,125.5,349777.96,18.92,14.27,20339.89,2.55,2.65,10.43,8.95,1.52,1.72,252.07800000000003,245.31039999999996,252.30110000000002,256.1616,0,0,60.81375635747159,4.007599812409126,2.5997337132000595,1.4078660992090661,0,0,252.07800000000003,263.05791007539,241.0980899246101,8.711517923333215,3.7200000000000273,5.390000000000043,1.670000000000016,5.390000000000043,5.354999999999998,2.02289211242067,976.9590000000001,1.2056391312224974,1.9761932277822858,10.422047244094475,15.67913385826771,-33.52919020715636,2010-10-11/2010-10-17,2010-10,2010,1,2,12.551020408163271,3.7019626278057993,1.8545594459408177
2010-10-12,Tuesday,264.73,266.07,259.05,260.99,536.33,,,,,15584.0,56.56,344853.35,18.65,14.07,20203.34,2.52,2.62,10.3,8.84,1.5,1.69,252.897,245.5052,252.38139999999999,256.14675000000005,0,0,60.302593659942374,4.214411896948377,2.9226693499497234,1.2917425469986537,0,0,252.897,263.97462106327674,241.81937893672327,8.760579258177629,7.019999999999982,1.349999999999966,5.670000000000016,7.019999999999982,5.374999999999998,2.05946587991877,949.342,0.5649491963907634,-1.4090359625264504,10.275196850393687,15.67913385826771,-34.465787821720085,2010-10-11/2010-10-17,2010-10,2010,-1,-1,11.201533873029401,4.412706032965197,-0.5373475609754652
2010-10-13,Wednesday,262.01,265.76,261.3,265.51,1013.97,,,,,24631.0,108.25,350825.05,18.97,14.32,20687.88,2.56,2.66,10.46,8.97,1.52,1.72,253.661,245.7328,252.59260000000003,256.14295,0,0,72.58696717295443,4.688986471479694,3.275932774255718,1.4130536972239764,0,0,253.661,265.99999236696766,241.32200763303237,9.728726423823643,4.4599999999999795,4.769999999999982,0.3100000000000023,4.769999999999982,5.200714285714284,1.9587639959754,921.2719999999999,1.100619578148473,1.7318671213456316,10.453149606299197,15.67913385826771,-33.330822347771566,2010-10-11/2010-10-17,2010-10,2010,1,1,16.682047901560114,7.598476252228847,2.1074491404837747
2010-10-14,Thursday,266.22,267.21,261.04,262.07,904.97,,,,,20763.0,96.94,346276.74,18.73,14.13,20497.64,2.53,2.63,10.34,8.87,1.5,1.7,254.371,245.94260000000003,252.7187,256.11879999999996,0,0,66.19685767097965,4.732952460397655,3.5673367114841055,1.1656157489135497,0,0,254.371,266.93900097157723,241.8029990284228,9.881630352184187,6.169999999999959,1.6999999999999886,4.46999999999997,6.169999999999959,5.257142857142851,2.006007119144828,932.494,0.97048345619382,-1.2956197506685196,10.317716535433057,15.67913385826771,-34.19460138104212,2010-10-11/2010-10-17,2010-10,2010,-1,-1,13.00504506058382,5.105478463142754,-2.3329482353817266
2010-10-15,Friday,263.49,264.36,256.56,257.77,507.94,,,,,15476.0,53.38,340599.54,18.42,13.9,20125.05,2.49,2.58,10.19,8.75,1.48,1.67,254.546,246.11079999999998,252.7659,256.07665000000003,0,0,58.50504164839982,4.370442024816043,3.7279577741504935,0.6424842506655497,0,0,254.546,267.20521823480044,241.88678176519954,9.946507299113282,7.800000000000011,2.2900000000000205,5.509999999999991,7.800000000000011,5.50928571428571,2.1372873935235717,895.2279999999998,0.5673861854186867,-1.6407829969092291,10.14842519685038,15.67913385826771,-35.27432517263032,2010-10-11/2010-10-17,2010-10,2010,-1,-2,11.069458807307807,2.505269018173095,-4.426977123577136
2010-10-18,Monday,258.87,263.74,256.13,259.75,833.23,,,,,19511.0,86.95,343217.27,18.56,14.01,20168.89,2.51,2.6,10.26,8.8,1.49,1.68,254.66000000000003,246.35139999999998,252.80309999999997,256.0265,0,0,63.995535714285694,4.194566988108875,3.82127961694217,0.37328737116670485,0,0,254.66000000000003,267.4702508295625,241.84974917043758,10.060669778969958,7.610000000000014,5.970000000000027,1.6399999999999864,7.610000000000014,5.707142857142854,2.197167606214766,882.323,0.9443593785949137,0.7681266245102236,10.226377952755891,15.67913385826771,-34.777150031387386,2010-10-18/2010-10-24,2010-10,2010,1,1,13.319082104528391,0.250868390582748,-3.3919738163424307
2010-10-19,Tuesday,263.32,264.48,257.55,258.5,852.89,,,,,18580.0,90.22,341564.82,18.47,13.94,19983.13,2.49,2.59,10.22,8.77,1.48,1.68,254.79550000000003,246.6,252.8001,255.9875,0,0,62.0937840785169,3.909256723017961,3.8388750381573287,0.07038168486063245,0,0,254.79550000000003,267.71295856544515,241.87804143455492,10.139471509854072,6.930000000000007,4.730000000000018,2.1999999999999886,6.930000000000007,5.959285714285711,2.3053329649074317,882.566,0.9663753192395809,-0.48123195380173067,10.177165354330695,15.67913385826771,-35.0910232266165,2010-10-18/2010-10-24,2010-10,2010,-1,-1,9.510696886252878,-1.8379281537176606,-5.815055017124471
2010-10-20,Wednesday,257.55,263.44,257.05,259.7,876.69,,,,,18951.0,92.19,343151.82,18.56,14.0,19872.15,2.51,2.6,10.26,8.8,1.49,1.68,255.16,246.89939999999999,252.8921,255.96165000000002,0,0,67.58542141230066,3.7368996011032323,3.8184799507465095,-0.0815803496432772,0,1,255.16,268.20481990355984,242.11518009644018,10.224815726257898,6.389999999999986,4.939999999999998,1.4499999999999886,6.389999999999986,6.048571428571425,2.3290610044556894,891.0809999999999,0.9838499530345728,0.464216634429393,10.224409448818884,15.67913385826771,-34.78970495919654,2010-10-18/2010-10-24,2010-10,2010,1,1,9.026028547439191,-1.5728633693387728,-5.724761317021809
2010-10-21,Thursday,260.77,269.06,259.82,267.27,1534.13,,,,,43609.0,164.86,353148.28,19.1,14.41,20260.58,2.58,2.68,10.52,9.03,1.53,1.73,256.16999999999996,247.3784,253.0589,255.94985,0,0,69.39126693912667,4.163150863408191,3.887414133278846,0.2757367301293452,1,0,256.16999999999996,269.6965571143935,242.6434428856064,10.560609840647661,9.240000000000009,9.360000000000014,0.12000000000000455,9.360000000000014,6.320714285714282,2.3649172319056695,922.8895,1.6623116852017497,2.9149018097805124,10.522440944881875,15.67913385826771,-32.88888888888895,2010-10-18/2010-10-24,2010-10,2010,1,2,12.41640378548896,2.06988734008009,-1.1611996597759577
2010-10-22,Friday,268.22,270.64,266.03,267.81,882.03,,,,,24817.0,95.75,353891.78,19.14,14.44,20165.86,2.58,2.68,10.54,9.04,1.54,1.74,257.158,247.91920000000002,253.1834,255.9204,0,0,67.79814437655575,4.492742013494251,4.008479709321927,0.48426230417232397,0,0,257.158,271.0684589201421,243.24754107985794,10.818608730929693,4.610000000000014,3.3700000000000045,1.240000000000009,4.610000000000014,6.322142857142855,2.360682146724489,920.1975,0.9585224910956615,0.2020428779885508,10.54370078740156,15.67913385826771,-32.75329566854997,2010-10-18/2010-10-24,2010-10,2010,1,3,12.890443873034618,0.9460987561251244,-0.8955334344817545
2010-10-25,Monday,268.82,272.66,268.82,270.02,822.67,,,,,25650.0,90.02,356804.2,19.3,14.56,20303.12,2.61,2.71,10.61,9.11,1.55,1.75,258.1585,248.4704,253.3309,255.90605,0,0,68.43389529724931,4.876065655145851,4.181996898486712,0.6940687566591386,0,0,258.1585,272.7652486565744,243.5517513434256,11.3161090233902,3.840000000000032,4.850000000000023,1.009999999999991,4.850000000000023,6.287142857142856,2.328398954574793,930.5735000000001,0.8840462360039265,0.8252119039617645,10.630708661417309,15.67913385826771,-32.19836785938487,2010-10-25/2010-10-31,2010-10,2010,1,4,9.893777217044386,3.3252975165499077,2.210613975319764
2010-10-26,Tuesday,269.32,272.33,269.32,271.54,493.67,,,,,15337.0,54.07,358816.72,19.4,14.64,20221.39,2.62,2.72,10.67,9.15,1.56,1.76,259.375,249.06619999999998,253.5467,255.92454999999998,0,0,65.55313483418058,5.242076307093441,4.394012780208058,0.8480635268853831,0,0,259.375,274.1935069210424,244.5564930789576,11.42631858971944,3.009999999999991,2.3100000000000023,0.6999999999999886,3.009999999999991,6.082142857142857,2.2398699481265583,921.3245,0.5358264107814348,0.5629212650914983,10.69055118110235,15.67913385826771,-31.816698053986237,2010-10-25/2010-10-31,2010-10,2010,1,5,11.009361841298414,2.9340409401060974,7.116370808678618
2010-10-27,Wednesday,271.54,274.88,268.69,270.59,901.55,,,,,26217.0,99.18,357556.85,19.34,14.59,20005.37,2.61,2.71,10.63,9.13,1.55,1.75,260.534,249.66819999999998,253.785,255.93565,0,0,66.45398773006127,5.393314552270681,4.593873134620583,0.7994414176500975,0,0,260.534,275.03476644074345,246.03323355925653,11.131573184876801,6.189999999999998,3.339999999999975,2.8500000000000227,6.189999999999998,6.1192857142857155,2.261460406624678,923.0084999999999,0.9767515683766727,-0.34985637475143383,10.653149606299198,15.67913385826771,-32.05524168236039,2010-10-25/2010-10-31,2010-10,2010,-1,-1,8.136514406745787,2.725788694430742,8.426831222952158
2010-10-28,Thursday,272.41,272.9,266.96,268.21,716.38,,,,,15835.0,78.17,354415.36,19.17,14.46,19941.04,2.59,2.69,10.55,9.06,1.54,1.74,261.7315,250.25420000000003,253.97370000000004,255.9291,0,0,60.58447937131628,5.2604862309449345,4.727195753885454,0.5332904770594808,0,0,261.7315,274.41543808183167,249.04756191816833,9.692328269109122,5.939999999999998,2.3100000000000023,3.6299999999999955,5.939999999999998,6.145714285714287,2.2913814867880715,903.6245000000001,0.7927850561820755,-0.8795594811338181,10.559448818897623,15.67913385826771,-32.65285624607665,2010-10-25/2010-10-31,2010-10,2010,-1,-2,8.20591439060796,2.307750991760704,8.833793215387198
2010-10-29,Friday,268.2,274.22,267.48,271.37,1076.35,,,,,28067.0,117.88,358587.65,19.39,14.63,20032.34,2.62,2.72,10.66,9.15,1.56,1.76,262.83799999999997,250.8436,254.1727,255.8981,0,0,58.58064516129027,5.3485496688697935,4.851466536882322,0.49708313198747156,0,0,262.83799999999997,274.77262119878486,250.90337880121507,9.0813514018406,6.740000000000009,6.010000000000048,0.7299999999999613,6.740000000000009,6.2421428571428565,2.300233208218615,927.3474999999999,1.1606760141155286,1.1781812758659305,10.683858267716522,15.67913385826771,-31.85938480853741,2010-10-25/2010-10-31,2010-10,2010,1,1,6.725134699335333,4.23276358747835,7.660874394985306
2010-11-01,Monday,277.63,293.95,269.52,270.7,728.92,,,,,20427.0,80.49,357704.11,19.34,14.6,20355.63,2.61,2.71,10.64,9.13,1.55,1.76,263.76899999999995,251.3634,254.28870000000003,255.87814999999998,0,0,63.603250210142825,5.303145813467722,4.941802392199403,0.36134342126831953,0,0,263.76899999999995,275.05763779020714,252.48036220979273,8.559487877807632,24.430000000000007,22.579999999999984,1.8500000000000227,24.430000000000007,7.485714285714287,2.765317430998998,927.7880000000001,0.7856536191457529,-0.2468953826878506,10.657480314960615,15.67913385826771,-32.02762084118022,2010-11-01/2010-11-07,2010-11,2010,-1,-1,5.138462733522298,2.8065777980327278,9.100435273254748
2010-11-02,Tuesday,270.92,271.42,265.29,266.06,782.1,,,,,21965.0,84.43,351568.39,19.01,14.35,20345.69,2.57,2.67,10.48,8.99,1.53,1.73,264.402,251.8486,254.3159,255.84695,0,0,50.767941915666036,4.836995832016328,4.920841080162788,-0.08384524814646,0,1,264.402,274.6106353539579,254.19336464604208,7.7220560766998,6.1299999999999955,0.7200000000000273,5.409999999999968,6.1299999999999955,7.5828571428571445,2.850055304388914,912.0835,0.8574872804957003,-1.7140746213520464,10.474803149606286,15.67913385826771,-33.192718141870735,2010-11-01/2010-11-07,2010-11,2010,-1,-2,4.01501231478949,-1.2544536817102103,11.261656839375922
2010-11-03,Wednesday,267.95,268.69,263.06,263.8,888.14,,,,,19190.0,95.28,348590.52,18.85,14.23,20465.74,2.55,2.64,10.4,8.93,1.51,1.71,264.6575,252.3096,254.3154,255.82225000000003,0,0,52.49783424776208,4.2363712501724535,4.783947114164721,-0.5475758639922672,0,0,264.6575,274.51391095139167,254.8010890486084,7.448427459181498,5.6299999999999955,2.6299999999999955,3.0,5.6299999999999955,7.544285714285719,2.8598505361204394,893.9459999999999,0.9935052005378402,-0.8494324588438684,10.38582677165353,15.67913385826771,-33.760200878845,2010-11-01/2010-11-07,2010-11,2010,-1,-3,4.512499504773926,-0.1929552419507874,17.01561391057469
2010-11-04,Thursday,266.46,274.09,266.29,273.58,1058.78,,,,,36242.0,115.88,361516.43,19.55,14.75,20893.57,2.64,2.74,10.74,9.21,1.57,1.77,265.4775,252.9864,254.4327,255.85565000000003,0,0,69.70830216903512,4.497689640463705,4.726695619424518,-0.22900597896081365,0,0,265.4775,275.4427762921839,255.51222370781613,7.5074356901687604,7.7999999999999545,10.289999999999964,2.490000000000009,10.289999999999964,7.722142857142858,2.822626967301286,875.2950000000001,1.2096264687905218,3.707354056103096,10.770866141732268,15.67913385826771,-31.30445699937232,2010-11-01/2010-11-07,2010-11,2010,1,1,10.729752701663454,1.6421459355029588,15.036582289126233
2010-11-05,Friday,276.35,277.36,272.95,274.13,526.76,,,,,19422.0,58.47,362236.36,19.59,14.78,21004.96,2.65,2.75,10.76,9.23,1.57,1.78,266.2045,253.7306,254.52100000000002,255.92145,0,0,68.58841778696997,4.695045192510008,4.720365534041616,-0.025320341531608115,0,0,266.2045,276.47801725762537,255.9309827423746,7.7185150946925285,4.410000000000025,3.7800000000000296,0.6299999999999955,4.410000000000025,7.49357142857143,2.733583127921581,855.768,0.61554066055286,0.20103808757949704,10.792519685039354,15.67913385826771,-31.166352793471514,2010-11-01/2010-11-07,2010-11,2010,1,2,10.51400927232411,2.8630393996247117,14.130480036637593
2010-11-08,Monday,275.01,277.17,272.41,275.38,678.73,,,,,18717.0,75.4,363888.91,19.68,14.85,20852.38,2.66,2.76,10.8,9.27,1.58,1.79,266.7375,254.53419999999997,254.66150000000002,255.9943,0,0,71.82006204756976,4.895878799469244,4.755468187127143,0.14041061234210162,1,0,266.7375,277.76515685855793,255.70984314144206,8.268546311304508,4.759999999999991,3.0400000000000205,1.7199999999999704,4.759999999999991,7.338571428571429,2.6648890364483364,830.8115,0.8169482487904898,0.45598803487396644,10.84173228346455,15.67913385826771,-30.85247959824239,2010-11-08/2010-11-14,2010-11,2010,1,3,10.147594096236134,4.0780074832759805,13.657187667671057
2010-11-09,Tuesday,275.87,277.48,271.85,274.25,568.15,,,,,17619.0,62.99,362399.98,19.6,14.79,20932.48,2.65,2.75,10.76,9.23,1.57,1.78,267.4005,255.32519999999997,254.766,256.0757,0,0,68.84226884226882,4.907291126295206,4.785832774960756,0.12145835133445004,0,0,267.4005,278.5667677645714,256.23423223542864,8.35171793962344,5.6299999999999955,2.1000000000000227,3.5299999999999727,5.6299999999999955,7.284285714285716,2.656075009766897,832.4024999999999,0.6825423998606444,-0.41034207277216295,10.797244094488173,15.67913385826771,-31.13622096672951,2010-11-08/2010-11-14,2010-11,2010,-1,-1,10.938068848347537,3.7136482244828573,9.402425402903969
2010-11-10,Wednesday,273.65,276.51,272.41,273.01,614.46,,,,,14514.0,68.11,360763.79,19.51,14.72,20875.71,2.64,2.74,10.72,9.2,1.57,1.77,267.77549999999997,256.2344,254.862,256.1705,1,0,58.89095415117719,4.761391483480281,4.780944516664661,-0.019553033184379842,0,1,267.77549999999997,279.17574279522626,256.3752572047737,8.514776591007237,4.099999999999966,2.259999999999991,1.839999999999975,4.099999999999966,6.908571428571427,2.53051955187408,812.4269999999999,0.756326414557862,-0.45214220601641486,10.748425196850377,15.67913385826771,-31.447583176396808,2010-11-08/2010-11-14,2010-11,2010,-1,-2,10.347196960510852,2.782170017317953,7.416587976078115
2010-11-11,Thursday,274.14,275.28,266.97,267.96,500.44,,,,,17031.0,54.65,354088.13,19.15,14.45,20589.09,2.59,2.69,10.54,9.05,1.54,1.74,268.07,256.9554,254.92,256.22575,0,0,50.20385974449575,4.189972772061367,4.662750167744003,-0.47277739568263577,0,0,268.07,279.14945467024944,256.99054532975055,8.266090700376354,8.309999999999945,2.269999999999982,6.039999999999964,8.309999999999945,7.1728571428571355,2.6768387605826005,792.2005,0.6317087656470805,-1.8497490934398009,10.549606299212583,15.67913385826771,-32.71563088512248,2010-11-08/2010-11-14,2010-11,2010,-1,-3,9.70277573077869,2.7611596870684707,2.6627332286119465
2010-11-12,Friday,267.38,269.34,262.13,262.96,810.44,,,,,25389.0,86.59,347477.92,18.79,14.18,20156.89,2.54,2.63,10.37,8.9,1.51,1.71,268.32949999999994,257.573,254.94609999999997,256.24469999999997,0,0,41.0813542193027,3.2956706731199574,4.389334268819194,-1.0936635956992369,0,0,268.32949999999994,278.6073074151931,258.0516925848068,7.660587013498807,7.2099999999999795,1.3799999999999955,5.829999999999984,7.2099999999999795,7.341428571428561,2.7918423225694258,807.3254999999999,1.0038577996111855,-1.8659501418122115,10.352755905511795,15.67913385826771,-33.97112366603899,2010-11-08/2010-11-14,2010-11,2010,-1,-4,5.504734392553368,0.5045100137592851,1.1190155739280172
2010-11-15,Monday,264.24,264.48,257.39,261.02,646.89,,,,,20900.0,67.95,344909.09,18.65,14.08,20309.69,2.52,2.62,10.3,8.84,1.5,1.69,268.393,258.209,254.9232,256.2539,0,0,36.84999999999997,2.402691300181573,3.9920056750916704,-1.5893143749100975,0,0,268.393,278.461174140675,258.32482585932496,7.502560901867793,7.090000000000032,1.5200000000000387,5.569999999999993,7.090000000000032,7.6328571428571355,2.9242422583928955,798.0085,0.8106304632093517,-0.7377547916032845,10.27637795275589,15.67913385826771,-34.45825486503459,2010-11-15/2010-11-21,2010-11,2010,-1,-5,3.546493176769294,-0.17210387424946294,-0.40825670571181805
2010-11-16,Tuesday,261.78,262.01,254.59,255.16,767.41,,,,,21974.0,79.69,337169.91,18.23,13.76,19865.14,2.46,2.56,10.1,8.67,1.47,1.65,268.226,258.5912,254.7804,256.25855,0,0,32.8211979514585,1.2082181014386038,3.435248160361057,-2.227030058922453,0,0,268.226,279.06629209164674,257.38570790835325,8.082953995247848,7.4199999999999875,0.9900000000000091,6.429999999999978,7.4199999999999875,7.720714285714278,3.025832530848988,793.7345,0.9668346279517899,-2.245038694352919,10.045669291338568,15.67913385826771,-35.92969240426874,2010-11-15/2010-11-21,2010-11,2010,-1,-6,0.6945540647198101,-2.4058137311150363,-4.053545912611867
2010-11-18,Thursday,256.31,258.84,251.36,255.7,920.44,,,,,25124.0,94.98,337889.83,18.27,13.79,19930.64,2.47,2.56,10.12,8.69,1.47,1.66,268.02599999999995,258.94120000000004,254.6943,256.25705,0,0,35.477130253076396,0.3016853320366977,2.8085355946961856,-2.506850262659488,0,0,268.02599999999995,279.6480269996066,256.4039730003933,8.672313133506934,7.479999999999961,3.6799999999999784,3.799999999999983,7.479999999999961,7.830714285714275,3.062461590032959,795.922,1.1564449782767658,0.21163191722839425,10.06692913385825,15.67913385826771,-35.794099183929774,2010-11-15/2010-11-21,2010-11,2010,1,1,-1.1558235726158883,-3.926357317302287,-3.217259651779014
2010-11-19,Friday,256.06,256.73,244.46,246.86,1011.11,,,,,33926.0,101.9,326207.43,17.64,13.31,19585.44,2.38,2.47,9.81,8.42,1.42,1.6,267.0055,259.1234,254.4713,256.2291,0,0,24.861538461538444,-1.1171843343839782,2.023391608880153,-3.1405759432641314,0,0,267.0055,282.00156471187466,252.00943528812527,11.232775888043276,12.27000000000001,1.0300000000000296,11.23999999999998,12.27000000000001,8.225714285714275,3.3321373595212975,769.771,1.3135205145426367,-3.457176378568627,9.71889763779526,15.67913385826771,-38.01381042059015,2010-11-15/2010-11-21,2010-11,2010,-1,-1,-4.012753713352513,-6.753796177381622,-5.174201974417136
2010-11-22,Monday,248.81,251.36,247.35,250.64,491.45,,,,,17668.0,49.55,331220.61,17.91,13.52,19957.59,2.42,2.51,9.95,8.54,1.44,1.63,266.147,259.3916,254.3127,256.26725000000005,0,0,30.65946779791743,-1.9145644509883937,1.2358003969064437,-3.1503648478948376,0,0,266.147,282.82116040656257,249.4728395934374,12.530038216897113,4.010000000000019,4.5,0.4899999999999807,4.5,6.802142857142846,2.7139095344489492,750.242,0.6550553021558377,1.531232277404193,9.867716535433056,15.67913385826771,-37.06465787821727,2010-11-22/2010-11-28,2010-11,2010,1,1,-3.447744520204954,-5.671596853712657,-2.7735753908220917
