Date,Open (Unit Curr),High (Unit Curr),Low (Unit Curr),Close (Unit Curr),Volume (000's),No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x)
06-Jun-25,1553.3,1568,1543.7,1564.05,310.045,13482,48.1849939,649739.7334,25.41222361,24.32297883,82188.99,7.531982403,6.857114233,16.60026471,14.59717839,4.756792004,3.986377897
05-Jun-25,1552,1567.45,1542.4,1554.35,175.186,7307,27.2546465,645710.1465,25.25462087,24.17213141,81442.04,7.485270195,6.814587454,16.49500134,14.50310828,4.727291104,3.961654988
04-Jun-25,1542.3,1557,1542,1551.25,47.951,2722,7.4323965,644422.3403,25.20425299,24.12392245,80998.25,7.470341551,6.800996422,16.46136047,14.47304464,4.717862981,3.953753852
03-Jun-25,1561.8,1566.7,1535.35,1542.35,1190.53,44376,183.851452,640725.0905,25.05964841,23.98551606,80737.51,7.427481896,6.761977006,16.36477862,14.3867329,4.690795145,3.931069946
02-Jun-25,1562,1562,1538.75,1554.2,338.024,16190,52.4465355,645647.8333,25.25218372,24.16979872,81373.75,7.484547841,6.813929824,16.49337356,14.50165359,4.726834904,3.961272675
30-May-25,1569,1570.75,1555.1,1562.8,361.932,8992,56.6074953,649220.4567,25.39191398,24.30353973,81451.01,7.525962789,6.851633978,16.58669984,14.58505595,4.752990341,3.983191955
29-May-25,1585,1609,1577,1585.4,413.916,13154,65.9457418,658608.9788,25.75911212,24.65499864,81633.02,7.634797418,6.950716988,16.83195263,14.80422959,4.821724397,4.040793784
28-May-25,1574.05,1587,1570.05,1572.05,222.802,7203,35.1398848,653063.104,25.54220526,24.44738906,81312.32,7.570507936,6.892187865,16.68707986,14.67476198,4.781122643,4.006767925
27-May-25,1578.25,1582.8,1556.2,1570.5,959.158,32264,150.3549427,652419.201,25.51702131,24.42328458,81551.63,7.563043614,6.885392348,16.67025942,14.65973016,4.776408581,4.002817357
26-May-25,1569.95,1583.75,1562.35,1580.4,216.608,6668,34.1843624,656531.8721,25.6778736,24.57724225,82176.45,7.61071896,6.928795968,16.77769317,14.75573985,4.806517747,4.028050016
23-May-25,1550,1586.5,1549.25,1564.5,328.344,11155,51.7638781,649926.673,25.41953508,24.3299769,81721.08,7.534149464,6.859087125,16.60514806,14.60154246,4.758160602,3.987524836
22-May-25,1562,1562,1540.05,1549.2,369.151,12874,57.2791345,643570.7266,25.17094519,24.09204232,80951.99,7.460469383,6.792008804,16.43911409,14.45316385,4.711628255,3.948528907
21-May-25,1561.65,1570,1552.15,1568.1,153.101,5664,23.9782345,651422.1898,25.47802682,24.38596151,81596.63,7.551485954,6.874870259,16.64421488,14.63645508,4.76910939,3.996700348
20-May-25,1567,1583,1558.3,1560.4,320.816,14747,50.2839787,648223.4455,25.35291949,24.26621666,81186.44,7.514405129,6.841111888,16.5606553,14.56178087,4.74569115,3.977074946
19-May-25,1583.95,1583.95,1555,1559.15,402.469,11775,63.0425341,647704.1689,25.33260986,24.24492103,82059.42,7.507824456,6.835119716,16.54579493,14.54850069,4.741526411,3.973584733
16-May-25,1614.2,1614.2,1581.3,1589.75,230.333,12414,36.6416565,660365.495,25.82781191,24.72075375,82330.59,7.655173606,6.969266311,16.87783744,14.8452352,4.83458398,4.051570618
15-May-25,1592.35,1618.85,1571.2,1613.25,332.079,16918,53.1537861,670127.1488,26.20960375,25.08618084,82530.74,7.768333902,7.072287389,17.13283741,15.07311954,4.90604976,4.111461739
14-May-25,1575,1594.15,1570,1592.6,196.636,9233,31.2403575,661549.3551,25.87411433,24.76507151,81330.56,7.668897302,6.981760357,16.90876297,14.87287224,4.843251106,4.058834009
13-May-25,1619.6,1619.6,1564.95,1569.1,435.421,13547,68.7154203,651787.7013,25.49232249,24.39964442,81148.22,7.555737006,6.878739279,16.653763,14.64498789,4.771785327,3.998942888
12-May-25,1535.25,1632,1534.05,1626.7,302.933,10553,47.8657076,675714.1379,26.42811866,25.29532954,82429.9,7.833100114,7.131250516,17.2787842,15.20354697,4.946952515,4.145739848
09-May-25,1491.2,1511,1491.2,1507.45,75.913,3131,11.4112307,626178.9372,24.49072814,23.44098144,79454.47,7.258871806,6.608473345,15.98479499,14.04715513,4.584301696,3.841824267
08-May-25,1509.95,1516.4,1501.35,1511.25,170.453,7751,25.7206048,627757.4174,24.5524647,23.50007178,80334.81,7.277170066,6.625132073,16.02602903,14.08400451,4.595857864,3.851508788
07-May-25,1501.3,1518.75,1495.05,1508.5,109.324,3869,16.4875603,626615.0962,24.50778693,23.45730903,80746.78,7.263927904,6.613076415,15.99618861,14.0573372,4.587494847,3.844500253
06-May-25,1509,1515.5,1499.1,1511.3,94.902,3665,14.331327,627778.1869,24.55327702,23.50084928,80641.07,7.277410833,6.625351267,16.02657159,14.08448937,4.596009919,3.851636216
05-May-25,1507.35,1522.45,1502.75,1507.7,105.684,3653,15.9808086,626282.7846,24.49478976,23.44486896,80796.84,7.260075639,6.609569314,15.98750776,14.04957943,4.58506197,3.842461406
02-May-25,1504.95,1523.7,1496.4,1506.45,92.93,5510,14.0332645,625668.3732,24.47075928,23.4218685,80501.99,7.25297974,6.603107045,15.97145773,14.03523609,4.580563819,3.83869178
30-Apr-25,1497.4,1508,1486,1498.9,119.269,4233,17.8968923,622532.6593,24.34811715,23.30448318,80242.24,7.216629381,6.570013707,15.88954466,13.96203332,4.557607029,3.819453091
29-Apr-25,1482.2,1509.6,1474.5,1497.4,398.565,19745,59.4391685,621909.6698,24.32375116,23.2811616,80288.38,7.209407456,6.563438872,15.87327055,13.94748972,4.553046077,3.815630835
28-Apr-25,1483,1488.7,1465.3,1482.2,532.448,19955,78.6804065,615596.7093,24.07684251,23.0448362,80218.37,7.136225278,6.496813875,15.70835948,13.80011461,4.506828433,3.77689864
25-Apr-25,1474.1,1501.5,1464,1480.2,236.153,8768,35.0489612,614766.0566,24.04435453,23.01374075,79212.53,7.126596044,6.488047428,15.68666066,13.78072314,4.500747164,3.771802298
24-Apr-25,1474.75,1483,1461.15,1471.3,179.407,5968,26.3680371,611069.6521,23.89978302,22.87536601,79801.43,7.083745953,6.449036739,15.59010089,13.69443114,4.473685517,3.749123579
23-Apr-25,1447.35,1487.85,1441.55,1474.85,329.8,9413,48.534181,612544.0607,23.95744918,22.93056043,80116.49,7.100837843,6.464597182,15.6286163,13.72885098,4.484479769,3.758169585
22-Apr-25,1448.95,1448.95,1419.6,1422.4,391.747,12926,55.8423947,590760.1938,23.10545189,22.11508231,79595.59,6.848311183,6.234697109,15.05956464,13.22030988,4.324998491,3.624518031
21-Apr-25,1409,1471.5,1409,1450.45,592.543,20729,85.95524,602410.0978,23.56109582,22.55119597,79408.5,6.983361189,6.357646529,15.36389065,13.49227514,4.410288288,3.695994219
17-Apr-25,1404.85,1429.4,1378.6,1420.2,771.33,23993,107.7053703,589846.4759,23.06971511,22.08087732,78553.2,6.837719026,6.225054018,15.03569593,13.19897927,4.318309095,3.618912055
16-Apr-25,1429.95,1429.95,1396.95,1413,345.038,18364,48.7231639,586856.1262,22.95275838,21.96893371,77044.29,6.803053783,6.193494809,14.95758016,13.12917,4.296416527,3.600565226
15-Apr-25,1440.4,1447,1409.1,1427.25,383.484,16746,54.5823438,592774.5266,23.18423524,22.19048877,76734.89,6.871662075,6.255955743,15.11218429,13.26733417,4.339745568,3.636876659
11-Apr-25,1414.65,1438.55,1397.65,1410.6,493.4,18110,70.1244464,585859.343,22.9137728,21.93161917,75157.26,6.791498703,6.182975072,14.93154157,13.10590025,4.289119004,3.594449616
09-Apr-25,1408.2,1408.2,1381.35,1404.2,263.142,16382,36.6900187,583201.2544,22.80981126,21.83211374,73847.15,6.760685154,6.154922442,14.86210534,13.04384757,4.269658943,3.578141324
08-Apr-25,1427,1456.5,1415,1429.3,415.932,18641,59.7687595,593625.9456,23.21753542,22.22236161,74227.08,6.88153204,6.264941352,15.13442558,13.28721042,4.345978869,3.642100409
07-Apr-25,1350,1406.85,1307.1,1397.8,1050.658,50183,143.0751864,580543.1657,22.70584972,21.73260831,73137.9,6.729871605,6.126869811,14.7926691,12.98179489,4.250198882,3.561833031
04-Apr-25,1466.95,1472,1448,1452.3,353.376,25682,51.5947248,603178.4516,23.5911472,22.57995925,75364.69,6.99226823,6.365755492,15.38396206,13.51021224,4.415913462,3.700708335
03-Apr-25,1522.9,1530,1485.1,1497,293.518,14229,44.0072735,621743.5392,24.31725357,23.27494251,76295.36,7.207481609,6.561685583,15.86893078,13.94361143,4.551829823,3.814611566
02-Apr-25,1531.5,1555.5,1531.5,1549.85,136.844,7745,21.1712087,643693.5366,25.17574846,24.09663971,76617.44,7.461934116,6.793338945,16.44232221,14.45603083,4.712527356,3.949282389
01-Apr-25,1535.1,1547.7,1518,1527.5,265.555,13575,40.6206382,634410.9928,24.81269527,23.74914808,76024.51,7.354327427,6.6953739,16.19983785,14.23933123,4.644569175,3.892330773
28-Mar-25,1594.95,1597.8,1565.05,1570.4,229.42,15363,36.1684916,652228.493,23.78746464,23.58958707,77414.92,7.31955816,6.703987685,16.19161034,14.72731772,4.850869377,4.076733836
27-Mar-25,1595.6,1620,1586.4,1603.55,158.837,7952,25.4308505,665996.5613,24.28960069,24.08754607,77606.43,7.474068701,6.845503981,16.53775044,15.04541186,4.953267696,4.162790718
26-Mar-25,1630,1637.8,1595,1598.15,134.262,8644,21.6724003,663753.7991,24.20780477,24.00643058,77288.5,7.448899563,6.822451553,16.48136562,14.99359562,4.936587427,4.148772402
25-Mar-25,1603,1635.9,1603,1631.7,232.6,10509,37.8344239,677687.998,24.71599978,24.51039813,78017.19,7.605274485,6.965675437,16.83168237,15.31552799,5.040221321,4.235867677
24-Mar-25,1598.3,1606.55,1572.55,1592.2,274.52,16450,43.5871395,661282.6073,24.11767779,23.91705332,77984.38,7.421166902,6.797051192,16.41923791,14.9365018,4.918208241,4.133326295
21-Mar-25,1580,1603.55,1564.15,1592.6,91.843,6399,14.6079971,661448.7378,24.12373675,23.92306188,76905.51,7.423031283,6.798758779,16.42341457,14.94034004,4.919443817,4.134364689
20-Mar-25,1592.95,1631,1592.95,1614.15,155.196,9060,25.086812,670399.0206,24.45016305,24.24677278,76348.06,7.523474787,6.890755044,16.64843173,15.14712521,4.986010446,4.190308152
19-Mar-25,1608.75,1608.75,1572.6,1586.55,108.452,6426,17.1624098,658936.0135,24.03209502,23.83218248,75449.05,7.394832526,6.772931522,16.3602427,14.88228666,4.900755738,4.118658984
18-Mar-25,1596.3,1612.7,1582.05,1608.8,137.751,11471,22.0561002,668177.0246,24.3691245,24.16640836,75301.26,7.498538696,6.867916064,16.592569,15.09578875,4.969484624,4.176419635
17-Mar-25,1555,1594,1551,1590.55,65.835,5581,10.4177928,660597.3188,24.09268459,23.88922096,74169.95,7.412552894,6.78915992,16.39989115,14.9187226,4.912484904,4.128516328
13-Mar-25,1597.5,1606.6,1571,1579.25,99.375,5366,15.7577718,655820.4811,23.91846826,23.71950093,73828.91,7.359890703,6.7409266,16.28191576,14.81030615,4.877584348,4.099185446
12-Mar-25,1639.65,1639.65,1564.15,1589.6,186.559,10570,29.6090246,660118.5606,24.07522377,23.87495246,74029.76,7.408125541,6.785104906,16.38997286,14.90960794,4.909550787,4.126050457
11-Mar-25,1682.95,1682.95,1637.05,1660.6,184.062,13785,30.4660955,689602.9703,25.15055145,24.94133496,74102.32,7.739011873,7.088163819,17.13123417,15.59080864,5.128837466,4.31034184
10-Mar-25,1689.95,1718.8,1676.8,1702.75,81.295,6063,13.8451078,707106.7432,25.78893261,25.5744057,74115.17,7.935446506,7.268078371,17.57129282,15.99521159,5.259019629,4.419748626
07-Mar-25,1704.95,1704.95,1675.8,1685.75,66.194,3915,11.1649285,700047.0958,25.53145978,25.31907468,74332.58,7.856220201,7.195514969,17.39380772,15.8321072,5.206514367,4.37562252
06-Mar-25,1718.65,1721.15,1691,1713.2,92.84,8890,15.8306232,711446.35,25.94720267,25.73135918,74340.09,7.984147381,7.312683521,17.68039396,16.09547282,5.291294922,4.446873203
05-Mar-25,1690.05,1732.3,1690.05,1710.8,126.336,7014,21.6797709,710449.6939,25.91085356,25.69531245,73730.23,7.972962491,7.302439276,17.65533724,16.07244632,5.283882414,4.440643635
04-Mar-25,1699.95,1699.95,1670,1689.7,124.48,6967,20.9611826,701687.4256,25.59128435,25.37840159,72989.93,7.874628666,7.212375289,17.4350469,15.87000498,5.218714119,4.385875351
03-Mar-25,1688.4,1728.45,1688.4,1708.1,695.948,13320,119.0643569,709328.4558,25.86996082,25.65475987,73085.94,7.96037949,7.2909145,17.62714843,16.0465415,5.275543343,4.433635371
28-Feb-25,1754.1,1754.45,1682.8,1688.05,113.082,7785,19.245302,701002.2246,25.56629434,25.35361946,73198.1,7.866939054,7.205332371,17.41782041,15.85417426,5.21361802,4.381592523
27-Feb-25,1758.2,1775.9,1751.15,1764.2,80.318,5372,14.1740348,732625.2922,26.71962115,26.49735225,74612.43,8.221826296,7.530373726,18.21284926,16.584786,5.448810706,4.57925152
25-Feb-25,1751.5,1778.45,1749.15,1768.2,299.475,13863,52.9358179,734286.3857,26.78020299,26.55743013,74602.12,8.240467779,7.547447468,18.25461046,16.6231635,5.461164885,4.589634133
24-Feb-25,1809.8,1809.8,1750,1764.15,200.716,16094,35.5707458,732604.5286,26.71886387,26.49660127,74454.41,8.221593277,7.530160304,18.21232725,16.58430628,5.448656278,4.579121738
21-Feb-25,1828.75,1828.75,1806.5,1815.15,900.23,2860,162.8826105,753783.4708,27.49128235,27.26259434,75311.06,8.459272192,7.74785051,18.74478255,17.07361945,5.606172062,4.711500055
20-Feb-25,1800.3,1830.5,1800.3,1823.45,118.255,5483,21.5496341,757230.2398,27.61698967,27.38725595,75735.96,8.49795327,7.783278523,18.83143704,17.15325277,5.631806984,4.733043977
19-Feb-25,1845.95,1848.9,1807,1810.8,76.054,4479,13.8978454,751977.0316,27.4253996,27.19725963,75939.18,8.438999579,7.729282816,18.69936725,17.03188392,5.592736892,4.700208963
18-Feb-25,1840.6,1861,1838,1851.5,169.092,6784,31.2277486,768878.6581,28.04181984,27.80855214,75967.39,8.628676673,7.903008136,19.12428746,17.42237502,5.718440665,4.805852052
17-Feb-25,1848,1850.05,1823,1842.6,106.879,2962,19.6447024,765182.725,27.90702524,27.67487884,75996.86,8.587199373,7.865019061,19.03136879,17.33698508,5.690952617,4.782750738
14-Feb-25,1852.5,1859,1828.05,1856.3,132.9,7462,24.4824039,770871.9703,28.11451805,27.87756379,75939.21,8.650112481,7.922639484,19.17225868,17.46645937,5.732631947,4.81777859
13-Feb-25,1865.5,1873.5,1835.15,1843.25,149.469,5998,27.6965636,765368.0426,27.91378397,27.68158134,76138.97,8.589301207,7.866942428,19.03602782,17.34126661,5.692330893,4.783909059
12-Feb-25,1876.85,1894.5,1846.25,1863.75,649.652,9950,121.2488502,773880.2058,28.22423158,27.98944648,76171.08,8.684828495,7.954435888,19.25003031,17.53792957,5.755639062,4.83711407
11-Feb-25,1879.3,1902.55,1869.7,1876.8,694.809,8410,130.5792964,779298.9243,28.42185799,28.18542892,76293.6,8.745639769,8.010132944,19.38626117,17.66312234,5.795940117,4.870983601
10-Feb-25,1908.5,1908.5,1878.25,1879.2,204.511,7019,38.5448912,780295.4703,28.45820308,28.22147167,77311.8,8.756823452,8.02037608,19.41131512,17.6861463,5.803351805,4.87721248
07-Feb-25,1880.2,1921,1880.2,1902.75,141.726,5713,26.9362078,790074.0773,28.81483925,28.57514114,77860.19,8.866563337,8.12088686,19.65715701,17.91206888,5.876078995,4.938333358
06-Feb-25,1920,1922.65,1900.05,1915.95,107.219,5607,20.4577622,795555.08,29.01473722,28.77337625,78058.16,8.928073591,8.177224112,19.79495374,18.03870064,5.916843279,4.972592194
05-Feb-25,1907.9,1919.1,1894.55,1897.1,189.137,12494,36.0086249,787728.0421,28.72927685,28.4902905,78271.28,8.840235084,8.096772809,19.59817584,17.85786665,5.858630645,4.923669538
04-Feb-25,1887,1911.4,1875,1899.25,386.977,27294,73.2324369,788620.7811,28.76183599,28.5225788,78583.81,8.8502538,8.105948952,19.62062,17.87849227,5.865270283,4.929249576
03-Feb-25,1839.95,1876.5,1832.8,1863.85,130.888,11192,24.2643297,773921.7285,28.22574596,27.99094826,77186.74,8.685294482,7.954862685,19.25107423,17.53888891,5.755947883,4.837373606
01-Feb-25,1873.75,1889.95,1845.2,1851.9,70.912,4625,13.2294754,768959.7602,28.04477772,27.81148541,77505.96,8.629609063,7.9038604,19.12632643,17.42424879,5.719043852,4.806358978
31-Jan-25,1864.1,1896.15,1864.1,1880.05,218.826,4982,41.177033,780648.4136,28.4710753,28.23423681,77500.57,8.760784339,8.024003858,19.4201884,17.69430062,5.805976778,4.879418542
30-Jan-25,1878.95,1885.95,1844.95,1859.85,98.815,12724,18.3910832,772260.8186,28.16517082,27.93087702,76759.81,8.666655011,7.93779079,19.20931764,17.50051564,5.743595069,4.826992141
29-Jan-25,1838.55,1888,1838.55,1880.85,220.194,19798,41.0217563,780980.5956,28.48319033,28.24625106,76532.96,8.764512234,8.027418237,19.42853971,17.70197527,5.80844734,4.881494835
28-Jan-25,1822.3,1863,1822.3,1829.15,366.784,23629,67.6573202,759513.3352,27.70025658,27.4698302,75901.41,8.523597072,7.806763999,18.88883586,17.20600086,5.648787225,4.747314393
27-Jan-25,1850,1862.45,1812.9,1822.1,93.143,5093,17.1528278,756585.9815,27.59345599,27.36391804,75366.17,8.490733916,7.776664609,18.81521445,17.13834461,5.627007868,4.729010737
24-Jan-25,1865,1894.85,1864.8,1875.15,273.838,22066,51.5484308,778613.799,28.39683278,28.16061188,76190.46,8.737939576,8.003080315,19.36901041,17.64726932,5.790836838,4.866694739
23-Jan-25,1856.45,1879.5,1850.65,1864.8,135.461,14824,25.3255561,774316.1946,28.2400948,28.00517774,76520.38,8.689710008,7.958906845,19.26096539,17.54797864,5.758873976,4.839832733
22-Jan-25,1806.1,1865.4,1806.1,1856.6,142.272,7822,26.188149,770911.3293,28.11591592,27.88203185,76404.99,8.651499143,7.923909507,19.17536451,17.46931355,5.733550742,4.818550757
21-Jan-25,1820,1831.85,1792.45,1799.8,504.737,21972,91.5657088,747326.4088,27.25575001,27.02902129,75838.36,8.386819001,7.681488921,18.5824218,16.92441396,5.558141024,4.671134145
20-Jan-25,1822.4,1831.6,1793.2,1813.25,54.311,3802,9.8203265,752911.2183,27.45943366,27.23101058,77073.44,8.44949414,7.738893091,18.72282813,17.05344388,5.599677304,4.706041776
17-Jan-25,1869.95,1869.95,1812.7,1815.1,256.183,13134,46.7956373,753679.3891,27.48744963,27.2587935,76619.33,8.458114884,7.746788832,18.74214052,17.07119149,5.605390473,4.710843197
16-Jan-25,1962.4,1967.75,1917.75,1926.2,113.338,7579,22.0034162,799811.1616,29.16992203,28.92727014,77042.82,8.975825513,8.220960084,19.9019281,18.13700742,5.94848941,4.999188015
15-Jan-25,1951.95,1957.9,1938,1949.8,40.167,2037,7.8248798,809609.4474,29.52731491,29.28169002,76724.08,9.085798248,8.321684131,20.14829162,18.36340936,6.021370913,5.060438579
14-Jan-25,1960.05,1972,1931.25,1939.3,215.561,9876,41.8852035,805249.5648,29.36830536,29.12400321,76499.63,9.036869701,8.276870466,20.03868073,18.26267968,5.988944821,5.033187269
13-Jan-25,1950.05,1982.55,1948.75,1961.8,140.309,6978,27.6057351,814592.1705,29.7090401,29.46190352,76330.01,9.141716588,8.372899747,20.2735612,18.47852899,6.058429304,5.091582934
10-Jan-25,1931.55,1977,1931.55,1966.7,320.367,21477,62.7600188,816626.7824,29.78324455,29.5354907,77378.91,9.16454991,8.393812791,20.32471295,18.52553618,6.07356148,5.104300212
09-Jan-25,1941.85,1952,1909.85,1917.8,272.548,9765,52.489524,796322.186,29.0427144,28.80112069,77620.21,8.936682676,8.185109152,19.81423939,18.05642368,5.922548537,4.977386967
08-Jan-25,1922.05,1938.95,1888.3,1933.15,201.177,10015,38.3615019,802695.9192,29.2751712,29.03164379,78148.49,9.008211552,8.250622462,19.97448007,18.20368087,5.969952395,5.017225787
07-Jan-25,1938.45,1959.4,1924.4,1932.55,244.697,17825,47.2942966,802446.7831,29.26608494,29.02263312,78199.11,9.005415635,8.248061681,19.96821659,18.19792489,5.968099476,5.015668569
06-Jan-25,1954.65,1972.95,1927.85,1937.85,189.323,6191,36.7956803,804647.4858,29.3463469,29.10222741,77964.99,9.030112902,8.270681912,20.02354399,18.2487694,5.984466932,5.029423993
03-Jan-25,1957.45,1957.45,1922.2,1938.3,205.298,9399,39.7478307,804834.3379,29.3531616,29.10898542,79223.11,9.032209839,8.272602498,20.0282416,18.25308638,5.985856621,5.030591906
02-Jan-25,1890,1962.05,1885,1957.65,232.274,13053,45.1144341,812868.9788,29.64619347,29.39957969,79943.71,9.122378162,8.35518768,20.23023881,18.43871679,6.045613277,5.080812178
01-Jan-25,1879.95,1892.1,1875,1882.65,180.77,5519,34.0866919,781726.9598,28.51041102,28.27324532,78507.41,8.772888539,8.035090075,19.4473039,17.71921909,5.813998333,4.886159961
31-Dec-24,1895,1895.3,1845.7,1880.7,49.186,3340,9.1877562,780917.2673,28.48088068,28.24396062,78139.01,8.763801808,8.026767537,19.42694759,17.70051215,5.807976344,4.881099003
30-Dec-24,1916,1916,1886.45,1905.7,232.307,9272,44.1718277,791297.9403,28.6567175,29.36279418,78248.13,9.56261288,8.746800082,19.61838165,18.38550823,5.993228462,5.038670065
27-Dec-24,1915.95,1924,1904,1916.55,299.022,11539,57.1079639,795803.1524,28.81987297,29.52996966,78699.07,9.6170571,8.796599516,19.73124615,18.49217834,6.027350585,5.06735746
26-Dec-24,1906,1920.9,1902.5,1906.2,294.282,10000,56.1454639,791505.5538,28.66423618,29.37049812,78472.48,9.56512183,8.749094987,19.62358278,18.39042391,5.99480091,5.039992064
24-Dec-24,1924.15,1941.75,1900.25,1909.3,225.966,7259,43.2562837,792792.7572,28.71085203,29.41826254,78472.87,9.580677322,8.763323396,19.65582978,18.42090108,6.004550088,5.048188463
23-Dec-24,1927.15,1940.45,1909.25,1923.85,65.647,3054,12.6369983,798834.3089,28.92964578,29.64244717,78540.17,9.653687773,8.830105125,19.80718263,18.56394717,6.050308326,5.086658658
20-Dec-24,1972,1981.65,1911.25,1922.05,251.755,11565,48.6438858,798086.9004,28.90257851,29.61471299,78041.59,9.644655552,8.821843468,19.78845856,18.54625075,6.044647513,5.081899458
19-Dec-24,1939.35,1959,1921,1948.15,75.296,4815,14.597414,808924.323,29.29505389,30.01685862,79218.05,9.775622754,8.941637498,20.05995749,18.80284889,6.126729301,5.150907848
18-Dec-24,1965.05,1984.45,1962.15,1978.9,91.783,5892,18.1299649,821692.5508,29.75745304,30.49065089,80182.2,9.929923193,9.082774142,20.37982691,19.1051628,6.223434855,5.232210836
17-Dec-24,1970,1980.55,1959,1976.65,38.762,2930,7.6458381,820758.2902,29.72361896,30.45598316,80684.45,9.918632917,9.07244707,20.35642183,19.08304227,6.216358839,5.226261837
16-Dec-24,1990.3,1999.25,1977.4,1979.65,73.924,5623,14.695021,822003.971,29.76873107,30.5022068,81748.57,9.933686618,9.086216499,20.3876286,19.11253631,6.225793527,5.234193836
13-Dec-24,1969.6,2006.8,1946.45,1999.85,182.861,7583,36.3459027,830387.1003,30.07232464,30.81328065,82133.12,10.03499573,9.178882544,20.59764262,19.31102404,6.28928669,5.287574264
12-Dec-24,1975,1998.65,1973,1986.75,109.677,6437,21.8145375,824947.6568,29.87533614,30.61143853,81289.96,9.969261574,9.118756353,20.46137377,19.18223409,6.248088773,5.252938055
11-Dec-24,1952.55,1977.55,1947.35,1968.7,208.326,10446,40.9570816,817452.8511,29.60391305,30.33332781,81526.14,9.878688945,9.035910725,20.27361403,19.00477924,6.191323703,5.205214118
10-Dec-24,1930,1965,1930,1948.7,192.342,9433,37.4920973,809148.3573,29.30316725,30.02517189,81510.05,9.778331461,8.944115015,20.06556999,18.80815336,6.128426119,5.152334409
09-Dec-24,1922.7,1930.9,1897.5,1925.3,122.141,8117,23.3688645,799432.0995,28.95129466,29.66462947,81508.46,9.660913205,8.836714034,19.82215847,18.57810109,6.054835945,5.09046515
06-Dec-24,1929.8,1936.1,1913,1923.2,125.863,6787,24.1908168,798560.1277,28.91971635,29.6322731,81709.12,9.650375669,8.827075485,19.80031384,18.55745537,6.048231699,5.084912781
05-Dec-24,1900.5,1949,1889.25,1934.35,235.468,13145,45.2580559,803189.883,29.08738214,29.80407002,81765.86,9.706324966,8.878251593,19.91629839,18.6670743,6.083297102,5.114393218
04-Dec-24,1886.95,1912.9,1874.1,1890.3,60.195,3502,11.4128601,784899.2353,28.42498951,29.12535661,80956.33,9.485287608,8.676071541,19.4580814,18.23400581,5.944765173,4.99792566
03-Dec-24,1880.5,1899,1872,1891.4,68.682,2827,12.9756346,785355.9824,28.44153053,29.14230519,80845.75,9.490807269,8.681120306,19.46952382,18.24482023,5.94822454,5.000834044
02-Dec-24,1850.1,1882,1836,1879.2,144.317,8054,26.9211322,780290.2412,28.25807559,28.95433008,80248.08,9.429589204,8.625124922,19.34261696,18.12487845,5.909857013,4.968577422
29-Nov-24,1855.35,1876.75,1845.65,1858.45,210.152,10938,39.0895265,771674.3288,27.94605182,28.63461831,79802.79,9.325468314,8.529886873,19.12677127,17.9208791,5.84460077,4.913714724
28-Nov-24,1918.95,1918.95,1852.55,1857.45,122.45,6898,22.9134545,771259.1042,27.93101453,28.61921051,79043.74,9.32045044,8.525297088,19.11636907,17.91104781,5.841455891,4.911070739
27-Nov-24,1939.95,1940.65,1912.5,1924.1,53.515,3299,10.3090842,798933.8299,28.93324991,29.64614011,80234.08,9.654891756,8.831206292,19.80967582,18.56630354,6.05106209,5.087292368
26-Nov-24,1901.45,1938.7,1899.15,1921.85,101.596,5274,19.5779086,797999.5743,28.89941601,29.61147257,80004.06,9.643601539,8.820879274,19.78627087,18.54418313,6.043986112,5.0813434
25-Nov-24,1910.5,1919,1882.2,1889.15,181.895,8916,34.415737,784421.7269,28.40769662,29.10763764,80109.85,9.479517052,8.670793288,19.44611887,18.22269982,5.941148562,4.994885077
22-Nov-24,1849.35,1913.9,1834.25,1902.95,383.445,18595,72.1943509,790151.8276,28.61521123,29.32026523,79117.11,9.548763716,8.734132328,19.58966925,18.35837167,5.984547895,5.031372076
21-Nov-24,1839.95,1866.6,1820.5,1834.2,134.583,9705,24.762835,761605.1301,27.58139753,28.26097926,77155.79,9.203784865,8.418584575,18.87451788,17.68247023,5.768337449,4.849598077
19-Nov-24,1822.05,1860,1822.05,1825.55,92.671,5864,17.050657,758013.4365,27.45132497,28.12770182,77578.38,9.160380253,8.37888293,18.78453883,17.59742954,5.741134244,4.826727603
18-Nov-24,1863.95,1863.95,1795.75,1811.4,131.1,6786,23.7876597,752138.0071,27.23854732,27.90968151,77339.01,9.089377333,8.313937465,18.63734767,17.45831673,5.696634203,4.78931521
14-Nov-24,1869.65,1876.05,1856.45,1864,216.343,14314,40.3495321,773978.8259,28.02891739,28.71952561,77580.31,9.353125122,8.555183816,19.18409439,17.97505613,5.861931166,4.928284859
13-Nov-24,1865.95,1873.45,1857,1868.3,60.793,4076,11.3484181,775764.2921,28.09357637,28.78577774,77690.95,9.374701537,8.574919487,19.22882291,18.0173298,5.875453862,4.939653757
12-Nov-24,1863,1881.25,1861.1,1867.95,73.031,4101,13.6678404,775602.5987,28.08831343,28.78038512,78675.18,9.372945317,8.573313095,19.22518222,18.01388892,5.874353177,4.938728382
11-Nov-24,1820.55,1867.8,1820.55,1860,173.854,11312,32.2101023,772301.632,27.96876949,28.65789573,79496.15,9.333054038,8.536825052,19.14248646,17.93573179,5.849351915,4.917709141
